NPs ID,NP_Class,INPs_Core,Targeting Strategy,Shape,Size (nm),Size_Category,Zeta Potential (mv),Zeta_Category,Responsive release,Tumor Cell,Tumor Site,Tumor Size ( mm³),Administration Dosages (mg/kg),Organ or tissue,Time point (h),Biodistribution (%ID),Tumor_%ID,Liver_%ID,Selectivity_Index,Targeting_Efficiency,Shell Type,MW Shell,HAS_PEG,Spleen_%ID
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Tumor,72.0,2.62,2.62,76.27,0.0310721062618595,Poor,Cellulose,Unknown,No,8.05
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Tumor,144.0,1.56,1.56,55.88,0.0246328754144955,Poor,Cellulose,Unknown,No,7.45
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Heart,1.0,0.3477,3.95,57.73,0.062638756739613,Moderate,Cellulose,Unknown,No,5.33
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Heart,3.0,0.1217,3.86,67.53,0.0518608088136504,Moderate,Cellulose,Unknown,No,6.9
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Heart,24.0,0.0869,4.42,63.96,0.0618527847746991,Moderate,Cellulose,Unknown,No,7.5
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Heart,72.0,0.0522,2.62,76.27,0.0310721062618595,Poor,Cellulose,Unknown,No,8.05
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Heart,144.0,0.0522,1.56,55.88,0.0246328754144955,Poor,Cellulose,Unknown,No,7.45
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Liver,1.0,57.73,3.95,57.73,0.062638756739613,Moderate,Cellulose,Unknown,No,5.33
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Liver,3.0,67.53,3.86,67.53,0.0518608088136504,Moderate,Cellulose,Unknown,No,6.9
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Liver,24.0,63.96,4.42,63.96,0.0618527847746991,Moderate,Cellulose,Unknown,No,7.5
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Liver,72.0,76.27,2.62,76.27,0.0310721062618595,Poor,Cellulose,Unknown,No,8.05
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Liver,144.0,55.88,1.56,55.88,0.0246328754144955,Poor,Cellulose,Unknown,No,7.45
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Spleen,1.0,5.33,3.95,57.73,0.062638756739613,Moderate,Cellulose,Unknown,No,5.33
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Spleen,3.0,6.9,3.86,67.53,0.0518608088136504,Moderate,Cellulose,Unknown,No,6.9
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Spleen,24.0,7.5,4.42,63.96,0.0618527847746991,Moderate,Cellulose,Unknown,No,7.5
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Spleen,72.0,8.05,2.62,76.27,0.0310721062618595,Poor,Cellulose,Unknown,No,8.05
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Spleen,144.0,7.45,1.56,55.88,0.0246328754144955,Poor,Cellulose,Unknown,No,7.45
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Lungs,1.0,0.29,3.95,57.73,0.062638756739613,Moderate,Cellulose,Unknown,No,5.33
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Lungs,3.0,0.17,3.86,67.53,0.0518608088136504,Moderate,Cellulose,Unknown,No,6.9
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Lungs,24.0,0.12,4.42,63.96,0.0618527847746991,Moderate,Cellulose,Unknown,No,7.5
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Lungs,72.0,0.14,2.62,76.27,0.0310721062618595,Poor,Cellulose,Unknown,No,8.05
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Lungs,144.0,0.1,1.56,55.88,0.0246328754144955,Poor,Cellulose,Unknown,No,7.45
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Kidneys,1.0,1.43,3.95,57.73,0.062638756739613,Moderate,Cellulose,Unknown,No,5.33
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Kidneys,3.0,1.04,3.86,67.53,0.0518608088136504,Moderate,Cellulose,Unknown,No,6.9
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Kidneys,24.0,0.64,4.42,63.96,0.0618527847746991,Moderate,Cellulose,Unknown,No,7.5
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Kidneys,72.0,0.93,2.62,76.27,0.0310721062618595,Poor,Cellulose,Unknown,No,8.05
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Kidneys,144.0,0.57,1.56,55.88,0.0246328754144955,Poor,Cellulose,Unknown,No,7.45
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Muscle,1.0,0.0085261919999999,3.95,57.73,0.062638756739613,Moderate,Cellulose,Unknown,No,5.33
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Muscle,3.0,0.0085261919999999,3.86,67.53,0.0518608088136504,Moderate,Cellulose,Unknown,No,6.9
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Muscle,144.0,0.0085261919999999,1.56,55.88,0.0246328754144955,Poor,Cellulose,Unknown,No,7.45
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Intestine,1.0,0.0033374454249999,3.95,57.73,0.062638756739613,Moderate,Cellulose,Unknown,No,5.33
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Intestine,3.0,0.004231684975,3.86,67.53,0.0518608088136504,Moderate,Cellulose,Unknown,No,6.9
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Intestine,24.0,0.0033374454249999,4.42,63.96,0.0618527847746991,Moderate,Cellulose,Unknown,No,7.5
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Intestine,72.0,0.001698010775,2.62,76.27,0.0310721062618595,Poor,Cellulose,Unknown,No,8.05
ONPs-P23,Organic,No_Core,Passive,Spherical,96.0,Optimal Range,0.0,Near Neutral,No,PC3-RES cell,Prostate,80.0,20.0,Intestine,144.0,0.0033374454249999,1.56,55.88,0.0246328754144955,Poor,Cellulose,Unknown,No,7.45
ONPs-P24,Organic,No_Core,Passive,Spherical,150.0,Large,,,GSH,H22 cell,Liver,100.0,9.0,Tumor,1.0,15.48,15.48,0.0,1.6844396082698587,High,No Stealth Effect,Not Exist,No,9.19
ONPs-P24,Organic,No_Core,Passive,Spherical,150.0,Large,,,GSH,H22 cell,Liver,100.0,9.0,Tumor,2.0,22.28,22.28,0.0,3.271659324522761,Exceptional,No Stealth Effect,Not Exist,No,6.81
ONPs-P24,Organic,No_Core,Passive,Spherical,150.0,Large,,,GSH,H22 cell,Liver,100.0,9.0,Tumor,5.0,12.5,12.5,0.0,3.2216494845360826,Exceptional,No Stealth Effect,Not Exist,No,3.88
ONPs-P24,Organic,No_Core,Passive,Spherical,150.0,Large,,,GSH,H22 cell,Liver,100.0,9.0,Tumor,10.0,5.7,5.7,0.0,0.7490144546649146,High,No Stealth Effect,Not Exist,No,7.61
ONPs-P24,Organic,No_Core,Passive,Spherical,150.0,Large,,,GSH,H22 cell,Liver,100.0,9.0,Heart,1.0,17.7702,15.48,0.0,1.6844396082698587,High,No Stealth Effect,Not Exist,No,9.19
ONPs-P24,Organic,No_Core,Passive,Spherical,150.0,Large,,,GSH,H22 cell,Liver,100.0,9.0,Heart,2.0,13.5823,22.28,0.0,3.271659324522761,Exceptional,No Stealth Effect,Not Exist,No,6.81
ONPs-P24,Organic,No_Core,Passive,Spherical,150.0,Large,,,GSH,H22 cell,Liver,100.0,9.0,Heart,5.0,12.6769,12.5,0.0,3.2216494845360826,Exceptional,No Stealth Effect,Not Exist,No,3.88
ONPs-P24,Organic,No_Core,Passive,Spherical,150.0,Large,,,GSH,H22 cell,Liver,100.0,9.0,Heart,10.0,11.2054,5.7,0.0,0.7490144546649146,High,No Stealth Effect,Not Exist,No,7.61
ONPs-P24,Organic,No_Core,Passive,Spherical,150.0,Large,,,GSH,H22 cell,Liver,100.0,9.0,Spleen,1.0,9.19,15.48,0.0,1.6844396082698587,High,No Stealth Effect,Not Exist,No,9.19
ONPs-P24,Organic,No_Core,Passive,Spherical,150.0,Large,,,GSH,H22 cell,Liver,100.0,9.0,Spleen,2.0,6.81,22.28,0.0,3.271659324522761,Exceptional,No Stealth Effect,Not Exist,No,6.81
ONPs-P24,Organic,No_Core,Passive,Spherical,150.0,Large,,,GSH,H22 cell,Liver,100.0,9.0,Spleen,5.0,3.88,12.5,0.0,3.2216494845360826,Exceptional,No Stealth Effect,Not Exist,No,3.88
ONPs-P24,Organic,No_Core,Passive,Spherical,150.0,Large,,,GSH,H22 cell,Liver,100.0,9.0,Spleen,10.0,7.61,5.7,0.0,0.7490144546649146,High,No Stealth Effect,Not Exist,No,7.61
ONPs-P24,Organic,No_Core,Passive,Spherical,150.0,Large,,,GSH,H22 cell,Liver,100.0,9.0,Lungs,1.0,12.06,15.48,0.0,1.6844396082698587,High,No Stealth Effect,Not Exist,No,9.19
ONPs-P24,Organic,No_Core,Passive,Spherical,150.0,Large,,,GSH,H22 cell,Liver,100.0,9.0,Lungs,2.0,7.6,22.28,0.0,3.271659324522761,Exceptional,No Stealth Effect,Not Exist,No,6.81
ONPs-P24,Organic,No_Core,Passive,Spherical,150.0,Large,,,GSH,H22 cell,Liver,100.0,9.0,Lungs,5.0,14.71,12.5,0.0,3.2216494845360826,Exceptional,No Stealth Effect,Not Exist,No,3.88
ONPs-P24,Organic,No_Core,Passive,Spherical,150.0,Large,,,GSH,H22 cell,Liver,100.0,9.0,Lungs,10.0,11.24,5.7,0.0,0.7490144546649146,High,No Stealth Effect,Not Exist,No,7.61
ONPs-P24,Organic,No_Core,Passive,Spherical,150.0,Large,,,GSH,H22 cell,Liver,100.0,9.0,Kidneys,1.0,62.75,15.48,0.0,1.6844396082698587,High,No Stealth Effect,Not Exist,No,9.19
ONPs-P24,Organic,No_Core,Passive,Spherical,150.0,Large,,,GSH,H22 cell,Liver,100.0,9.0,Kidneys,2.0,67.67,22.28,0.0,3.271659324522761,Exceptional,No Stealth Effect,Not Exist,No,6.81
ONPs-P24,Organic,No_Core,Passive,Spherical,150.0,Large,,,GSH,H22 cell,Liver,100.0,9.0,Kidneys,5.0,43.85,12.5,0.0,3.2216494845360826,Exceptional,No Stealth Effect,Not Exist,No,3.88
ONPs-P24,Organic,No_Core,Passive,Spherical,150.0,Large,,,GSH,H22 cell,Liver,100.0,9.0,Kidneys,10.0,21.17,5.7,0.0,0.7490144546649146,High,No Stealth Effect,Not Exist,No,7.61
ONPs-P25,Organic,No_Core,Passive,Spherical,144.0,Large,,,Light,U14 cell,Cervix,100.0,8.0,Tumor,6.0,0.26,0.26,3.33,0.0724233983286908,Moderate,No Stealth Effect,Not Exist,No,0.26
ONPs-P25,Organic,No_Core,Passive,Spherical,144.0,Large,,,Light,U14 cell,Cervix,100.0,8.0,Tumor,12.0,1.66,1.66,3.58,0.4368421052631578,Moderately High,No Stealth Effect,Not Exist,No,0.22
ONPs-P25,Organic,No_Core,Passive,Spherical,144.0,Large,,,Light,U14 cell,Cervix,100.0,8.0,Tumor,24.0,1.3,1.3,3.65,0.3258145363408521,Moderately High,No Stealth Effect,Not Exist,No,0.34
ONPs-P25,Organic,No_Core,Passive,Spherical,144.0,Large,,,Light,U14 cell,Cervix,100.0,8.0,Heart,6.0,0.1874,0.26,3.33,0.0724233983286908,Moderate,No Stealth Effect,Not Exist,No,0.26
ONPs-P25,Organic,No_Core,Passive,Spherical,144.0,Large,,,Light,U14 cell,Cervix,100.0,8.0,Heart,12.0,0.2008,1.66,3.58,0.4368421052631578,Moderately High,No Stealth Effect,Not Exist,No,0.22
ONPs-P25,Organic,No_Core,Passive,Spherical,144.0,Large,,,Light,U14 cell,Cervix,100.0,8.0,Heart,24.0,0.3726,1.3,3.65,0.3258145363408521,Moderately High,No Stealth Effect,Not Exist,No,0.34
ONPs-P25,Organic,No_Core,Passive,Spherical,144.0,Large,,,Light,U14 cell,Cervix,100.0,8.0,Liver,6.0,3.33,0.26,3.33,0.0724233983286908,Moderate,No Stealth Effect,Not Exist,No,0.26
ONPs-P25,Organic,No_Core,Passive,Spherical,144.0,Large,,,Light,U14 cell,Cervix,100.0,8.0,Liver,12.0,3.58,1.66,3.58,0.4368421052631578,Moderately High,No Stealth Effect,Not Exist,No,0.22
ONPs-P25,Organic,No_Core,Passive,Spherical,144.0,Large,,,Light,U14 cell,Cervix,100.0,8.0,Liver,24.0,3.65,1.3,3.65,0.3258145363408521,Moderately High,No Stealth Effect,Not Exist,No,0.34
ONPs-P25,Organic,No_Core,Passive,Spherical,144.0,Large,,,Light,U14 cell,Cervix,100.0,8.0,Spleen,6.0,0.26,0.26,3.33,0.0724233983286908,Moderate,No Stealth Effect,Not Exist,No,0.26
ONPs-P25,Organic,No_Core,Passive,Spherical,144.0,Large,,,Light,U14 cell,Cervix,100.0,8.0,Spleen,12.0,0.22,1.66,3.58,0.4368421052631578,Moderately High,No Stealth Effect,Not Exist,No,0.22
ONPs-P25,Organic,No_Core,Passive,Spherical,144.0,Large,,,Light,U14 cell,Cervix,100.0,8.0,Spleen,24.0,0.34,1.3,3.65,0.3258145363408521,Moderately High,No Stealth Effect,Not Exist,No,0.34
ONPs-P25,Organic,No_Core,Passive,Spherical,144.0,Large,,,Light,U14 cell,Cervix,100.0,8.0,Lungs,6.0,0.49,0.26,3.33,0.0724233983286908,Moderate,No Stealth Effect,Not Exist,No,0.26
ONPs-P25,Organic,No_Core,Passive,Spherical,144.0,Large,,,Light,U14 cell,Cervix,100.0,8.0,Lungs,12.0,0.92,1.66,3.58,0.4368421052631578,Moderately High,No Stealth Effect,Not Exist,No,0.22
ONPs-P25,Organic,No_Core,Passive,Spherical,144.0,Large,,,Light,U14 cell,Cervix,100.0,8.0,Lungs,24.0,1.14,1.3,3.65,0.3258145363408521,Moderately High,No Stealth Effect,Not Exist,No,0.34
ONPs-P25,Organic,No_Core,Passive,Spherical,144.0,Large,,,Light,U14 cell,Cervix,100.0,8.0,Kidneys,6.0,1.05,0.26,3.33,0.0724233983286908,Moderate,No Stealth Effect,Not Exist,No,0.26
ONPs-P25,Organic,No_Core,Passive,Spherical,144.0,Large,,,Light,U14 cell,Cervix,100.0,8.0,Kidneys,12.0,2.34,1.66,3.58,0.4368421052631578,Moderately High,No Stealth Effect,Not Exist,No,0.22
ONPs-P25,Organic,No_Core,Passive,Spherical,144.0,Large,,,Light,U14 cell,Cervix,100.0,8.0,Kidneys,24.0,2.95,1.3,3.65,0.3258145363408521,Moderately High,No Stealth Effect,Not Exist,No,0.34
ONPs-P26,Organic,No_Core,Active,Spherical,144.13,Large,-33.82,High Negative,GSH,H22 cell,Liver,500.0,4.0,Tumor,0.5,0.86,0.86,6.39,0.1207865168539326,Moderately High,No Stealth Effect,Not Exist,No,0.73
ONPs-P26,Organic,No_Core,Active,Spherical,144.13,Large,-33.82,High Negative,GSH,H22 cell,Liver,500.0,4.0,Tumor,1.0,0.93,0.93,20.35,0.0441385856668248,Poor,No Stealth Effect,Not Exist,No,0.72
ONPs-P26,Organic,No_Core,Active,Spherical,144.13,Large,-33.82,High Negative,GSH,H22 cell,Liver,500.0,4.0,Tumor,2.0,0.19,0.19,6.38,0.0288753799392097,Poor,No Stealth Effect,Not Exist,No,0.2
ONPs-P26,Organic,No_Core,Active,Spherical,144.13,Large,-33.82,High Negative,GSH,H22 cell,Liver,500.0,4.0,Heart,0.5,0.3298,0.86,6.39,0.1207865168539326,Moderately High,No Stealth Effect,Not Exist,No,0.73
ONPs-P26,Organic,No_Core,Active,Spherical,144.13,Large,-33.82,High Negative,GSH,H22 cell,Liver,500.0,4.0,Heart,1.0,0.1468,0.93,20.35,0.0441385856668248,Poor,No Stealth Effect,Not Exist,No,0.72
ONPs-P26,Organic,No_Core,Active,Spherical,144.13,Large,-33.82,High Negative,GSH,H22 cell,Liver,500.0,4.0,Heart,2.0,0.0176,0.19,6.38,0.0288753799392097,Poor,No Stealth Effect,Not Exist,No,0.2
ONPs-P26,Organic,No_Core,Active,Spherical,144.13,Large,-33.82,High Negative,GSH,H22 cell,Liver,500.0,4.0,Liver,0.5,6.39,0.86,6.39,0.1207865168539326,Moderately High,No Stealth Effect,Not Exist,No,0.73
ONPs-P26,Organic,No_Core,Active,Spherical,144.13,Large,-33.82,High Negative,GSH,H22 cell,Liver,500.0,4.0,Liver,1.0,20.35,0.93,20.35,0.0441385856668248,Poor,No Stealth Effect,Not Exist,No,0.72
ONPs-P26,Organic,No_Core,Active,Spherical,144.13,Large,-33.82,High Negative,GSH,H22 cell,Liver,500.0,4.0,Liver,2.0,6.38,0.19,6.38,0.0288753799392097,Poor,No Stealth Effect,Not Exist,No,0.2
ONPs-P26,Organic,No_Core,Active,Spherical,144.13,Large,-33.82,High Negative,GSH,H22 cell,Liver,500.0,4.0,Liver,4.0,1.86,0.0,1.86,0.0,Very Poor,No Stealth Effect,Not Exist,No,0.08
ONPs-P26,Organic,No_Core,Active,Spherical,144.13,Large,-33.82,High Negative,GSH,H22 cell,Liver,500.0,4.0,Spleen,0.5,0.73,0.86,6.39,0.1207865168539326,Moderately High,No Stealth Effect,Not Exist,No,0.73
ONPs-P26,Organic,No_Core,Active,Spherical,144.13,Large,-33.82,High Negative,GSH,H22 cell,Liver,500.0,4.0,Spleen,1.0,0.72,0.93,20.35,0.0441385856668248,Poor,No Stealth Effect,Not Exist,No,0.72
ONPs-P26,Organic,No_Core,Active,Spherical,144.13,Large,-33.82,High Negative,GSH,H22 cell,Liver,500.0,4.0,Spleen,2.0,0.2,0.19,6.38,0.0288753799392097,Poor,No Stealth Effect,Not Exist,No,0.2
ONPs-P26,Organic,No_Core,Active,Spherical,144.13,Large,-33.82,High Negative,GSH,H22 cell,Liver,500.0,4.0,Spleen,4.0,0.08,0.0,1.86,0.0,Very Poor,No Stealth Effect,Not Exist,No,0.08
ONPs-P26,Organic,No_Core,Active,Spherical,144.13,Large,-33.82,High Negative,GSH,H22 cell,Liver,500.0,4.0,Lungs,0.5,0.23,0.86,6.39,0.1207865168539326,Moderately High,No Stealth Effect,Not Exist,No,0.73
ONPs-P26,Organic,No_Core,Active,Spherical,144.13,Large,-33.82,High Negative,GSH,H22 cell,Liver,500.0,4.0,Lungs,1.0,0.7,0.93,20.35,0.0441385856668248,Poor,No Stealth Effect,Not Exist,No,0.72
ONPs-P26,Organic,No_Core,Active,Spherical,144.13,Large,-33.82,High Negative,GSH,H22 cell,Liver,500.0,4.0,Lungs,2.0,0.09,0.19,6.38,0.0288753799392097,Poor,No Stealth Effect,Not Exist,No,0.2
ONPs-P26,Organic,No_Core,Active,Spherical,144.13,Large,-33.82,High Negative,GSH,H22 cell,Liver,500.0,4.0,Lungs,4.0,0.04,0.0,1.86,0.0,Very Poor,No Stealth Effect,Not Exist,No,0.08
ONPs-P26,Organic,No_Core,Active,Spherical,144.13,Large,-33.82,High Negative,GSH,H22 cell,Liver,500.0,4.0,Kidneys,0.5,1.17,0.86,6.39,0.1207865168539326,Moderately High,No Stealth Effect,Not Exist,No,0.73
ONPs-P26,Organic,No_Core,Active,Spherical,144.13,Large,-33.82,High Negative,GSH,H22 cell,Liver,500.0,4.0,Kidneys,1.0,0.49,0.93,20.35,0.0441385856668248,Poor,No Stealth Effect,Not Exist,No,0.72
ONPs-P26,Organic,No_Core,Active,Spherical,144.13,Large,-33.82,High Negative,GSH,H22 cell,Liver,500.0,4.0,Kidneys,2.0,0.1,0.19,6.38,0.0288753799392097,Poor,No Stealth Effect,Not Exist,No,0.2
ONPs-P26,Organic,No_Core,Active,Spherical,144.13,Large,-33.82,High Negative,GSH,H22 cell,Liver,500.0,4.0,Blood,0.5,9.166,0.86,6.39,0.1207865168539326,Moderately High,No Stealth Effect,Not Exist,No,0.73
ONPs-P26,Organic,No_Core,Active,Spherical,144.13,Large,-33.82,High Negative,GSH,H22 cell,Liver,500.0,4.0,Blood,1.0,2.704,0.93,20.35,0.0441385856668248,Poor,No Stealth Effect,Not Exist,No,0.72
ONPs-P26,Organic,No_Core,Active,Spherical,144.13,Large,-33.82,High Negative,GSH,H22 cell,Liver,500.0,4.0,Blood,2.0,0.25,0.19,6.38,0.0288753799392097,Poor,No Stealth Effect,Not Exist,No,0.2
ONPs-P26,Organic,No_Core,Active,Spherical,144.13,Large,-33.82,High Negative,GSH,H22 cell,Liver,500.0,4.0,Blood,4.0,0.063,0.0,1.86,0.0,Very Poor,No Stealth Effect,Not Exist,No,0.08
ONPs-P27,Organic,No_Core,Passive,Spherical,13.0,Optimal Range,-0.7,Near Neutral,pH,A2780 cell,Ovary,300.0,40.0,Tumor,1.0,1.08,1.08,17.79,0.0586319218241042,Moderate,PKP,Unknown,No,0.63
ONPs-P27,Organic,No_Core,Passive,Spherical,13.0,Optimal Range,-0.7,Near Neutral,pH,A2780 cell,Ovary,300.0,40.0,Tumor,6.0,0.46,0.46,2.6,0.1637010676156583,Moderately High,PKP,Unknown,No,0.21
ONPs-P27,Organic,No_Core,Passive,Spherical,13.0,Optimal Range,-0.7,Near Neutral,pH,A2780 cell,Ovary,300.0,40.0,Tumor,12.0,0.33,0.33,0.94,0.3055555555555555,Moderately High,PKP,Unknown,No,0.14
ONPs-P27,Organic,No_Core,Passive,Spherical,13.0,Optimal Range,-0.7,Near Neutral,pH,A2780 cell,Ovary,300.0,40.0,Heart,1.0,0.1852,1.08,17.79,0.0586319218241042,Moderate,PKP,Unknown,No,0.63
ONPs-P27,Organic,No_Core,Passive,Spherical,13.0,Optimal Range,-0.7,Near Neutral,pH,A2780 cell,Ovary,300.0,40.0,Heart,6.0,0.022,0.46,2.6,0.1637010676156583,Moderately High,PKP,Unknown,No,0.21
ONPs-P27,Organic,No_Core,Passive,Spherical,13.0,Optimal Range,-0.7,Near Neutral,pH,A2780 cell,Ovary,300.0,40.0,Heart,12.0,0.0138,0.33,0.94,0.3055555555555555,Moderately High,PKP,Unknown,No,0.14
ONPs-P27,Organic,No_Core,Passive,Spherical,13.0,Optimal Range,-0.7,Near Neutral,pH,A2780 cell,Ovary,300.0,40.0,Liver,1.0,17.79,1.08,17.79,0.0586319218241042,Moderate,PKP,Unknown,No,0.63
ONPs-P27,Organic,No_Core,Passive,Spherical,13.0,Optimal Range,-0.7,Near Neutral,pH,A2780 cell,Ovary,300.0,40.0,Liver,6.0,2.6,0.46,2.6,0.1637010676156583,Moderately High,PKP,Unknown,No,0.21
ONPs-P27,Organic,No_Core,Passive,Spherical,13.0,Optimal Range,-0.7,Near Neutral,pH,A2780 cell,Ovary,300.0,40.0,Liver,12.0,0.94,0.33,0.94,0.3055555555555555,Moderately High,PKP,Unknown,No,0.14
ONPs-P27,Organic,No_Core,Passive,Spherical,13.0,Optimal Range,-0.7,Near Neutral,pH,A2780 cell,Ovary,300.0,40.0,Spleen,1.0,0.63,1.08,17.79,0.0586319218241042,Moderate,PKP,Unknown,No,0.63
ONPs-P27,Organic,No_Core,Passive,Spherical,13.0,Optimal Range,-0.7,Near Neutral,pH,A2780 cell,Ovary,300.0,40.0,Spleen,6.0,0.21,0.46,2.6,0.1637010676156583,Moderately High,PKP,Unknown,No,0.21
ONPs-P27,Organic,No_Core,Passive,Spherical,13.0,Optimal Range,-0.7,Near Neutral,pH,A2780 cell,Ovary,300.0,40.0,Spleen,12.0,0.14,0.33,0.94,0.3055555555555555,Moderately High,PKP,Unknown,No,0.14
ONPs-P27,Organic,No_Core,Passive,Spherical,13.0,Optimal Range,-0.7,Near Neutral,pH,A2780 cell,Ovary,300.0,40.0,Lungs,1.0,0.54,1.08,17.79,0.0586319218241042,Moderate,PKP,Unknown,No,0.63
ONPs-P27,Organic,No_Core,Passive,Spherical,13.0,Optimal Range,-0.7,Near Neutral,pH,A2780 cell,Ovary,300.0,40.0,Lungs,6.0,0.08,0.46,2.6,0.1637010676156583,Moderately High,PKP,Unknown,No,0.21
ONPs-P27,Organic,No_Core,Passive,Spherical,13.0,Optimal Range,-0.7,Near Neutral,pH,A2780 cell,Ovary,300.0,40.0,Lungs,12.0,0.05,0.33,0.94,0.3055555555555555,Moderately High,PKP,Unknown,No,0.14
ONPs-P27,Organic,No_Core,Passive,Spherical,13.0,Optimal Range,-0.7,Near Neutral,pH,A2780 cell,Ovary,300.0,40.0,Kidneys,1.0,1.39,1.08,17.79,0.0586319218241042,Moderate,PKP,Unknown,No,0.63
ONPs-P27,Organic,No_Core,Passive,Spherical,13.0,Optimal Range,-0.7,Near Neutral,pH,A2780 cell,Ovary,300.0,40.0,Kidneys,6.0,0.15,0.46,2.6,0.1637010676156583,Moderately High,PKP,Unknown,No,0.21
