Fact_ID,NP_Key,Tumor_Key,Time_Key,Targeting_Key,Organ_Key,Administration_Key,Efficiency_Key,Biodistribution (%ID),Tumor_%ID,Liver_%ID,Spleen_%ID,Selectivity_Index
2178,78,43,11,1,7,19,2,6.38,0.19,6.38,0.2,0.0288753799392097
2179,78,43,14,1,7,19,1,1.86,0.0,1.86,0.08,0.0
2180,78,43,7,1,15,19,4,0.73,0.86,6.39,0.73,0.1207865168539326
2181,78,43,9,1,15,19,2,0.72,0.93,20.35,0.72,0.0441385856668248
2182,78,43,11,1,15,19,2,0.2,0.19,6.38,0.2,0.0288753799392097
2183,78,43,14,1,15,19,1,0.08,0.0,1.86,0.08,0.0
2184,78,43,7,1,8,19,4,0.23,0.86,6.39,0.73,0.1207865168539326
2185,78,43,9,1,8,19,2,0.7,0.93,20.35,0.72,0.0441385856668248
2186,78,43,11,1,8,19,2,0.09,0.19,6.38,0.2,0.0288753799392097
2187,78,43,14,1,8,19,1,0.04,0.0,1.86,0.08,0.0
2188,78,43,7,1,6,19,4,1.17,0.86,6.39,0.73,0.1207865168539326
2189,78,43,9,1,6,19,2,0.49,0.93,20.35,0.72,0.0441385856668248
2190,78,43,11,1,6,19,2,0.1,0.19,6.38,0.2,0.0288753799392097
2191,78,43,7,1,1,19,4,9.166,0.86,6.39,0.73,0.1207865168539326
2192,78,43,9,1,1,19,2,2.704,0.93,20.35,0.72,0.0441385856668248
2193,78,43,11,1,1,19,2,0.25,0.19,6.38,0.2,0.0288753799392097
2194,78,43,14,1,1,19,1,0.063,0.0,1.86,0.08,0.0
2195,79,44,9,2,17,38,3,1.08,1.08,17.79,0.63,0.0586319218241042
2196,79,44,16,2,17,38,4,0.46,0.46,2.6,0.21,0.1637010676156583
2197,79,44,20,2,17,38,4,0.33,0.33,0.94,0.14,0.3055555555555555
2198,79,44,9,2,4,38,3,0.1852,1.08,17.79,0.63,0.0586319218241042
2199,79,44,16,2,4,38,4,0.022,0.46,2.6,0.21,0.1637010676156583
2200,79,44,20,2,4,38,4,0.0138,0.33,0.94,0.14,0.3055555555555555
2201,79,44,9,2,7,38,3,17.79,1.08,17.79,0.63,0.0586319218241042
2202,79,44,16,2,7,38,4,2.6,0.46,2.6,0.21,0.1637010676156583
2203,79,44,20,2,7,38,4,0.94,0.33,0.94,0.14,0.3055555555555555
2204,79,44,9,2,15,38,3,0.63,1.08,17.79,0.63,0.0586319218241042
2205,79,44,16,2,15,38,4,0.21,0.46,2.6,0.21,0.1637010676156583
2206,79,44,20,2,15,38,4,0.14,0.33,0.94,0.14,0.3055555555555555
2207,79,44,9,2,8,38,3,0.54,1.08,17.79,0.63,0.0586319218241042
2208,79,44,16,2,8,38,4,0.08,0.46,2.6,0.21,0.1637010676156583
2209,79,44,20,2,8,38,4,0.05,0.33,0.94,0.14,0.3055555555555555
2210,79,44,9,2,6,38,3,1.39,1.08,17.79,0.63,0.0586319218241042
2211,79,44,16,2,6,38,4,0.15,0.46,2.6,0.21,0.1637010676156583
2212,79,44,20,2,6,38,4,0.06,0.33,0.94,0.14,0.3055555555555555
2213,80,44,9,2,17,38,3,0.83,0.83,12.96,0.19,0.0631178707224334
2214,80,44,16,2,17,38,3,0.32,0.32,3.87,0.03,0.082051282051282
2215,80,44,20,2,17,38,5,0.19,0.19,0.24,0.01,0.76
2216,80,44,9,2,4,38,3,0.2546,0.83,12.96,0.19,0.0631178707224334
2217,80,44,16,2,4,38,3,0.0165,0.32,3.87,0.03,0.082051282051282
2218,80,44,20,2,4,38,5,0.0028,0.19,0.24,0.01,0.76
2219,80,44,9,2,7,38,3,12.96,0.83,12.96,0.19,0.0631178707224334
2220,80,44,16,2,7,38,3,3.87,0.32,3.87,0.03,0.082051282051282
2221,80,44,20,2,7,38,5,0.24,0.19,0.24,0.01,0.76
2222,80,44,9,2,15,38,3,0.19,0.83,12.96,0.19,0.0631178707224334
2223,80,44,16,2,15,38,3,0.03,0.32,3.87,0.03,0.082051282051282
2224,80,44,20,2,15,38,5,0.01,0.19,0.24,0.01,0.76
2225,80,44,9,2,8,38,3,0.61,0.83,12.96,0.19,0.0631178707224334
2226,80,44,16,2,8,38,3,0.06,0.32,3.87,0.03,0.082051282051282
2227,80,44,20,2,8,38,5,0.02,0.19,0.24,0.01,0.76
2228,80,44,9,2,6,38,3,1.39,0.83,12.96,0.19,0.0631178707224334
2229,80,44,16,2,6,38,3,0.11,0.32,3.87,0.03,0.082051282051282
2230,80,44,20,2,6,38,5,0.08,0.19,0.24,0.01,0.76
2231,81,44,9,2,17,38,3,0.83,0.83,13.47,0.15,0.0609397944199706
2232,81,44,16,2,17,38,3,0.3,0.3,4.59,0.07,0.0643776824034334
2233,81,44,20,2,17,38,4,0.28,0.28,0.73,0.01,0.3783783783783784
2234,81,44,9,2,4,38,3,0.2083,0.83,13.47,0.15,0.0609397944199706
2235,81,44,16,2,4,38,3,0.0495,0.3,4.59,0.07,0.0643776824034334
2236,81,44,20,2,4,38,4,0.0028,0.28,0.73,0.01,0.3783783783783784
2237,81,44,9,2,7,38,3,13.47,0.83,13.47,0.15,0.0609397944199706
2238,81,44,16,2,7,38,3,4.59,0.3,4.59,0.07,0.0643776824034334
2239,81,44,20,2,7,38,4,0.73,0.28,0.73,0.01,0.3783783783783784
2240,81,44,9,2,15,38,3,0.15,0.83,13.47,0.15,0.0609397944199706
2241,81,44,16,2,15,38,3,0.07,0.3,4.59,0.07,0.0643776824034334
2242,81,44,20,2,15,38,4,0.01,0.28,0.73,0.01,0.3783783783783784
2243,81,44,9,2,8,38,3,0.54,0.83,13.47,0.15,0.0609397944199706
2244,81,44,16,2,8,38,3,0.25,0.3,4.59,0.07,0.0643776824034334
2245,81,44,20,2,8,38,4,0.09,0.28,0.73,0.01,0.3783783783783784
2246,81,44,9,2,6,38,3,1.31,0.83,13.47,0.15,0.0609397944199706
2247,81,44,16,2,6,38,3,0.35,0.3,4.59,0.07,0.0643776824034334
2248,81,44,20,2,6,38,4,0.06,0.28,0.73,0.01,0.3783783783783784
2249,82,45,9,1,11,33,3,24.28110954166666,0.38984,4.334002725,0.346724,0.0832862123562661
2250,82,45,16,1,11,33,4,6.046241666666666,0.552766,4.280118375000001,0.2826002083333333,0.1211483877219909
2251,82,45,20,1,11,33,1,1.4377411249999998,0.543558,0.0,0.0,0.0
2252,82,45,23,1,11,33,4,0.1860495833333333,0.5763219999999999,1.684730025,0.1325969166666666,0.3171262070607153
2253,82,45,24,1,11,33,4,0.1860495833333333,0.433025,1.4332743,0.0850768333333333,0.2851942416306249
2254,82,45,9,1,6,33,3,1.7609078416666666,0.38984,4.334002725,0.346724,0.0832862123562661
2255,82,45,16,1,6,33,4,1.271916533333333,0.552766,4.280118375000001,0.2826002083333333,0.1211483877219909
2256,82,45,23,1,6,33,4,0.4660371583333333,0.5763219999999999,1.684730025,0.1325969166666666,0.3171262070607153
2257,82,45,24,1,6,33,4,0.2666155,0.433025,1.4332743,0.0850768333333333,0.2851942416306249
2258,82,45,25,1,6,33,4,0.0999759416666666,0.236729,0.831574875,0.039846625,0.271658433949587
2259,82,45,26,1,6,33,4,0.0699270749999999,0.268136,1.029150825,0.039846625,0.250829410304019
2260,82,45,9,1,15,33,3,0.346724,0.38984,4.334002725,0.346724,0.0832862123562661
2261,82,45,16,1,15,33,4,0.2826002083333333,0.552766,4.280118375000001,0.2826002083333333,0.1211483877219909
2262,82,45,23,1,15,33,4,0.1325969166666666,0.5763219999999999,1.684730025,0.1325969166666666,0.3171262070607153
2263,82,45,24,1,15,33,4,0.0850768333333333,0.433025,1.4332743,0.0850768333333333,0.2851942416306249
2264,82,45,25,1,15,33,4,0.039846625,0.236729,0.831574875,0.039846625,0.271658433949587
2265,82,45,26,1,15,33,4,0.039846625,0.268136,1.029150825,0.039846625,0.250829410304019
2266,82,45,9,1,7,33,3,4.334002725,0.38984,4.334002725,0.346724,0.0832862123562661
2267,82,45,16,1,7,33,4,4.280118375000001,0.552766,4.280118375000001,0.2826002083333333,0.1211483877219909
2268,82,45,23,1,7,33,4,1.684730025,0.5763219999999999,1.684730025,0.1325969166666666,0.3171262070607153
2269,82,45,24,1,7,33,4,1.4332743,0.433025,1.4332743,0.0850768333333333,0.2851942416306249
2270,82,45,25,1,7,33,4,0.831574875,0.236729,0.831574875,0.039846625,0.271658433949587
2271,82,45,26,1,7,33,4,1.029150825,0.268136,1.029150825,0.039846625,0.250829410304019
2272,82,45,9,1,8,33,3,0.1702810166666666,0.38984,4.334002725,0.346724,0.0832862123562661
2273,82,45,16,1,8,33,4,0.1308743999999999,0.552766,4.280118375000001,0.2826002083333333,0.1211483877219909
2274,82,45,23,1,8,33,4,0.0568378,0.5763219999999999,1.684730025,0.1325969166666666,0.3171262070607153
2275,82,45,24,1,8,33,4,0.06400275,0.433025,1.4332743,0.0850768333333333,0.2851942416306249
2276,82,45,25,1,8,33,4,0.0437020583333333,0.236729,0.831574875,0.039846625,0.271658433949587
2277,82,45,26,1,8,33,4,0.0437020583333333,0.268136,1.029150825,0.039846625,0.250829410304019
2278,82,45,9,1,17,33,3,0.38984,0.38984,4.334002725,0.346724,0.0832862123562661
2279,82,45,16,1,17,33,4,0.552766,0.552766,4.280118375000001,0.2826002083333333,0.1211483877219909
2280,82,45,20,1,17,33,1,0.543558,0.543558,0.0,0.0,0.0
2281,82,45,23,1,17,33,4,0.5763219999999999,0.5763219999999999,1.684730025,0.1325969166666666,0.3171262070607153
2282,82,45,24,1,17,33,4,0.433025,0.433025,1.4332743,0.0850768333333333,0.2851942416306249
2283,82,45,25,1,17,33,4,0.236729,0.236729,0.831574875,0.039846625,0.271658433949587
2284,82,45,26,1,17,33,4,0.268136,0.268136,1.029150825,0.039846625,0.250829410304019
2285,83,43,9,2,17,19,4,2.763288,2.763288,17.562553920000003,2.3289168,0.1389182348000862
2286,83,43,14,2,17,19,4,2.711754,2.711754,4.71511395,1.2278300999999998,0.4562980868043003
2287,83,43,17,2,17,19,4,3.725178,3.725178,7.0785589500000015,1.44418365,0.4370867659431601
2288,83,43,20,2,17,19,5,4.584012,4.584012,7.442167140000001,1.6180395,0.5059500497220447
2289,83,43,23,2,17,19,5,3.338706,3.338706,4.048507170000001,0.9264801,0.6710984006196261
2290,83,43,24,2,17,19,4,2.37681,2.37681,5.745328920000001,0.5826323999999999,0.3756043818548498
2291,83,43,9,2,4,19,4,0.8599275,2.763288,17.562553920000003,2.3289168,0.1389182348000862
2292,83,43,14,2,4,19,4,1.0806975,2.711754,4.71511395,1.2278300999999998,0.4562980868043003
2293,83,43,17,2,4,19,4,1.0144665,3.725178,7.0785589500000015,1.44418365,0.4370867659431601
2294,83,43,20,2,4,19,5,0.7992164999999999,4.584012,7.442167140000001,1.6180395,0.5059500497220447
2295,83,43,23,2,4,19,5,0.523254,3.338706,4.048507170000001,0.9264801,0.6710984006196261
2296,83,43,24,2,4,19,4,0.5563695,2.37681,5.745328920000001,0.5826323999999999,0.3756043818548498
2297,83,43,9,2,7,19,4,17.562553920000003,2.763288,17.562553920000003,2.3289168,0.1389182348000862
2298,83,43,14,2,7,19,4,4.71511395,2.711754,4.71511395,1.2278300999999998,0.4562980868043003
2299,83,43,17,2,7,19,4,7.0785589500000015,3.725178,7.0785589500000015,1.44418365,0.4370867659431601
2300,83,43,20,2,7,19,5,7.442167140000001,4.584012,7.442167140000001,1.6180395,0.5059500497220447
2301,83,43,23,2,7,19,5,4.048507170000001,3.338706,4.048507170000001,0.9264801,0.6710984006196261
2302,83,43,24,2,7,19,4,5.745328920000001,2.37681,5.745328920000001,0.5826323999999999,0.3756043818548498
2303,83,43,9,2,15,19,4,2.3289168,2.763288,17.562553920000003,2.3289168,0.1389182348000862
2304,83,43,14,2,15,19,4,1.2278300999999998,2.711754,4.71511395,1.2278300999999998,0.4562980868043003
2305,83,43,17,2,15,19,4,1.44418365,3.725178,7.0785589500000015,1.44418365,0.4370867659431601
2306,83,43,20,2,15,19,5,1.6180395,4.584012,7.442167140000001,1.6180395,0.5059500497220447
2307,83,43,23,2,15,19,5,0.9264801,3.338706,4.048507170000001,0.9264801,0.6710984006196261
2308,83,43,24,2,15,19,4,0.5826323999999999,2.37681,5.745328920000001,0.5826323999999999,0.3756043818548498
2309,83,43,9,2,8,19,4,5.21200947,2.763288,17.562553920000003,2.3289168,0.1389182348000862
2310,83,43,14,2,8,19,4,5.48598504,2.711754,4.71511395,1.2278300999999998,0.4562980868043003
2311,83,43,17,2,8,19,4,4.09193616,3.725178,7.0785589500000015,1.44418365,0.4370867659431601
2312,83,43,20,2,8,19,5,2.7381810899999994,4.584012,7.442167140000001,1.6180395,0.5059500497220447
2313,83,43,23,2,8,19,5,2.56090278,3.338706,4.048507170000001,0.9264801,0.6710984006196261
2314,83,43,24,2,8,19,4,1.84373472,2.37681,5.745328920000001,0.5826323999999999,0.3756043818548498
2315,83,43,9,2,6,19,4,5.13956862,2.763288,17.562553920000003,2.3289168,0.1389182348000862
2316,83,43,14,2,6,19,4,3.38831811,2.711754,4.71511395,1.2278300999999998,0.4562980868043003
2317,83,43,17,2,6,19,4,2.577209129999999,3.725178,7.0785589500000015,1.44418365,0.4370867659431601
2318,83,43,20,2,6,19,5,2.2638286199999995,4.584012,7.442167140000001,1.6180395,0.5059500497220447
2319,83,43,23,2,6,19,5,2.4666033599999992,3.338706,4.048507170000001,0.9264801,0.6710984006196261
2320,83,43,24,2,6,19,4,1.7476683599999996,2.37681,5.745328920000001,0.5826323999999999,0.3756043818548498
2321,83,43,2,2,1,19,1,28.1683899,0.0,0.0,0.0,0.0
2322,83,43,5,2,1,19,1,21.3747114,0.0,0.0,0.0,0.0
2323,83,43,7,2,1,19,1,15.1717818,0.0,0.0,0.0,0.0
2324,83,43,9,2,1,19,4,17.370696000000002,2.763288,17.562553920000003,2.3289168,0.1389182348000862
2325,83,43,14,2,1,19,4,10.7739387,2.711754,4.71511395,1.2278300999999998,0.4562980868043003
2326,83,43,17,2,1,19,4,5.654061,3.725178,7.0785589500000015,1.44418365,0.4370867659431601
2327,83,43,20,2,1,19,5,6.0150783,4.584012,7.442167140000001,1.6180395,0.5059500497220447
2328,83,43,23,2,1,19,5,3.6192429,3.338706,4.048507170000001,0.9264801,0.6710984006196261
2329,83,43,24,2,1,19,4,3.8161641,2.37681,5.745328920000001,0.5826323999999999,0.3756043818548498
2330,84,43,9,2,17,19,3,1.809978,1.809978,23.094761040000005,0.3490578,0.0772049132589185
2331,84,43,14,2,17,19,3,1.329036,1.329036,18.034485300000004,0.2402263499999999,0.072725415615518
2332,84,43,17,2,17,19,4,1.947396,1.947396,14.315476950000004,0.3490578,0.1327963029989751
2333,84,43,20,2,17,19,4,2.9092860000000003,2.9092860000000003,16.327402740000004,0.1313959499999999,0.1767617463945055
2334,84,43,23,2,17,19,4,2.37681,2.37681,13.583863080000002,0.1313959499999999,0.173296763466231
2335,84,43,24,2,17,19,4,1.6639799999999998,1.6639799999999998,7.121331540000002,0.1313959499999999,0.2294281706150246
2336,84,43,9,2,4,19,3,1.114989,1.809978,23.094761040000005,0.3490578,0.0772049132589185
2337,84,43,14,2,4,19,3,1.0539105,1.329036,18.034485300000004,0.2402263499999999,0.072725415615518
2338,84,43,17,2,4,19,4,0.7152045,1.947396,14.315476950000004,0.3490578,0.1327963029989751
2339,84,43,20,2,4,19,4,0.7762815,2.9092860000000003,16.327402740000004,0.1313959499999999,0.1767617463945055
2340,84,43,23,2,4,19,4,0.6208094999999999,2.37681,13.583863080000002,0.1313959499999999,0.173296763466231
2341,84,43,24,2,4,19,4,0.4653375,1.6639799999999998,7.121331540000002,0.1313959499999999,0.2294281706150246
2342,84,43,9,2,7,19,3,23.094761040000005,1.809978,23.094761040000005,0.3490578,0.0772049132589185
2343,84,43,14,2,7,19,3,18.034485300000004,1.329036,18.034485300000004,0.2402263499999999,0.072725415615518
2344,84,43,17,2,7,19,4,14.315476950000004,1.947396,14.315476950000004,0.3490578,0.1327963029989751
2345,84,43,20,2,7,19,4,16.327402740000004,2.9092860000000003,16.327402740000004,0.1313959499999999,0.1767617463945055
2346,84,43,23,2,7,19,4,13.583863080000002,2.37681,13.583863080000002,0.1313959499999999,0.173296763466231
2347,84,43,24,2,7,19,4,7.121331540000002,1.6639799999999998,7.121331540000002,0.1313959499999999,0.2294281706150246
2348,84,43,9,2,15,19,3,0.3490578,1.809978,23.094761040000005,0.3490578,0.0772049132589185
2349,84,43,14,2,15,19,3,0.2402263499999999,1.329036,18.034485300000004,0.2402263499999999,0.072725415615518
2350,84,43,17,2,15,19,4,0.3490578,1.947396,14.315476950000004,0.3490578,0.1327963029989751
2351,84,43,20,2,15,19,4,0.1313959499999999,2.9092860000000003,16.327402740000004,0.1313959499999999,0.1767617463945055
2352,84,43,23,2,15,19,4,0.1313959499999999,2.37681,13.583863080000002,0.1313959499999999,0.173296763466231
2353,84,43,24,2,15,19,4,0.1313959499999999,1.6639799999999998,7.121331540000002,0.1313959499999999,0.2294281706150246
2354,84,43,9,2,8,19,3,4.4733597,1.809978,23.094761040000005,0.3490578,0.0772049132589185
2355,84,43,14,2,8,19,3,1.94404767,1.329036,18.034485300000004,0.2402263499999999,0.072725415615518
2356,84,43,17,2,8,19,4,1.80623316,1.947396,14.315476950000004,0.3490578,0.1327963029989751
2357,84,43,20,2,8,19,4,1.6278839399999998,2.9092860000000003,16.327402740000004,0.1313959499999999,0.1767617463945055
2358,84,43,23,2,8,19,4,0.7685673599999999,2.37681,13.583863080000002,0.1313959499999999,0.173296763466231
2359,84,43,24,2,8,19,4,0.7280348399999998,1.6639799999999998,7.121331540000002,0.1313959499999999,0.2294281706150246
2360,84,43,9,2,6,19,3,4.651344119999999,1.809978,23.094761040000005,0.3490578,0.0772049132589185
2361,84,43,14,2,6,19,3,2.1662338199999995,1.329036,18.034485300000004,0.2402263499999999,0.072725415615518
2362,84,43,17,2,6,19,4,2.2775059199999994,1.947396,14.315476950000004,0.3490578,0.1327963029989751
2363,84,43,20,2,6,19,4,2.1662338199999995,2.9092860000000003,16.327402740000004,0.1313959499999999,0.1767617463945055
2364,84,43,23,2,6,19,4,1.96223163,2.37681,13.583863080000002,0.1313959499999999,0.173296763466231
2365,84,43,24,2,6,19,4,0.9422206799999996,1.6639799999999998,7.121331540000002,0.1313959499999999,0.2294281706150246
2366,84,43,2,2,1,19,1,14.9748606,0.0,0.0,0.0,0.0
2367,84,43,5,2,1,19,1,10.5770175,0.0,0.0,0.0,0.0
2368,84,43,7,2,1,19,1,8.214007200000001,0.0,0.0,0.0,0.0
2369,84,43,9,2,1,19,3,9.2970591,1.809978,23.094761040000005,0.3490578,0.0772049132589185
2370,84,43,14,2,1,19,3,3.2582256,1.329036,18.034485300000004,0.2402263499999999,0.072725415615518
2371,84,43,17,2,1,19,4,4.899216,1.947396,14.315476950000004,0.3490578,0.1327963029989751
2372,84,43,20,2,1,19,4,1.6172352,2.9092860000000003,16.327402740000004,0.1313959499999999,0.1767617463945055
2373,84,43,23,2,1,19,4,3.2582256,2.37681,13.583863080000002,0.1313959499999999,0.173296763466231
2374,84,43,24,2,1,19,4,0.6982941,1.6639799999999998,7.121331540000002,0.1313959499999999,0.2294281706150246
